timestamp,steering,speed,throttle
1745556770.9194393,0.12,9.1,0.09
1745556772.4042723,-0.22,9.11,0.09
1745556773.978864,-0.03,9.2,0.08
1745556775.527032,-0.14,9.19,0.08
1745556776.9572132,-0.64,8.92,0.11
1745556778.5369866,0.09,8.96,0.1
1745556780.035493,0.11,9.19,0.08
1745556781.8592114,0.23,9.22,0.08
1745556785.9194305,-0.21,9.14,0.09
1745556786.5555518,-0.25,9.15,0.09
1745556787.1368752,-0.25,9.15,0.09
1745556787.6548555,-0.25,9.15,0.09
1745556788.1175709,-0.25,9.15,0.09
1745556788.5785482,-0.25,9.15,0.09
1745556789.0471613,-0.25,9.15,0.09
1745556789.505542,-0.25,9.15,0.09
1745556790.062249,-0.25,9.15,0.09
1745556790.660144,-0.25,9.15,0.09
1745556791.1757863,-0.25,9.15,0.09
1745556791.7416096,-0.25,9.15,0.09
1745556792.2275462,-0.25,9.15,0.09
1745556792.6740577,-0.25,9.15,0.09
1745556793.1175947,-0.25,9.15,0.09
1745556793.5641448,-0.25,9.15,0.09
1745556793.9931345,-0.25,9.15,0.09
1745556794.4178638,-0.25,9.15,0.09
1745556794.8557432,-0.25,9.15,0.09
1745556795.3017309,-0.25,9.15,0.09
1745556795.7325609,-0.25,9.15,0.09
1745556796.1643522,-0.25,9.15,0.09
1745556796.587566,-0.25,9.15,0.09
1745556797.0000277,-0.25,9.15,0.09
1745556797.4284708,-0.25,9.15,0.09
1745556797.8575218,-0.25,9.15,0.09
1745556798.2867177,-0.25,9.15,0.09
1745556798.7037833,-0.25,9.15,0.09
1745556799.13477,-0.25,9.15,0.09
1745556799.5496092,-0.25,9.15,0.09
1745556800.0319693,-0.25,9.15,0.09
1745556800.4962373,-0.25,9.15,0.09
1745556800.9596124,-0.25,9.15,0.09
1745556802.0603387,-0.25,9.15,0.09
1745556802.59217,-0.25,9.15,0.09
1745556803.0815237,-0.25,9.15,0.09
1745556803.582059,-0.25,9.15,0.09
1745556804.0758488,-0.25,9.15,0.09
1745556804.6907558,-0.25,9.15,0.09
1745556805.2675164,-0.25,9.15,0.09
1745556805.7950838,-0.25,9.15,0.09
1745556806.3239248,-0.25,9.15,0.09
1745556806.817455,-0.25,9.15,0.09
1745556807.345863,-0.25,9.15,0.09
1745556807.8372042,-0.25,9.15,0.09
1745556808.4129713,-0.25,9.15,0.09
1745556808.9433603,-0.25,9.15,0.09
1745556809.471258,-0.25,9.15,0.09
1745556809.9575148,-0.25,9.15,0.09
1745556810.4622622,-0.25,9.15,0.09
1745556810.969994,-0.25,9.15,0.09
1745556811.4487758,-0.25,9.15,0.09
1745556811.9495177,-0.25,9.15,0.09
1745556812.425729,-0.25,9.15,0.09
1745556812.8150685,-0.25,9.15,0.09
1745556813.2329304,-0.25,9.15,0.09
1745556813.6366656,-0.25,9.15,0.09
1745556814.054482,-0.25,9.15,0.09
1745556814.4587796,-0.25,9.15,0.09
1745556814.8710787,-0.25,9.15,0.09
1745556815.289415,-0.25,9.15,0.09
1745556815.6982946,-0.25,9.15,0.09
1745556816.0903454,-0.25,9.15,0.09
1745556816.4904368,-0.25,9.15,0.09
1745556816.8908765,-0.25,9.15,0.09
1745556817.2962177,-0.25,9.15,0.09
1745556817.721045,-0.25,9.15,0.09
1745556818.1198277,-0.25,9.15,0.09
1745556818.5559983,-0.25,9.15,0.09
1745556818.9493158,-0.25,9.15,0.09
1745556819.377105,-0.25,9.15,0.09
1745556819.806598,-0.25,9.15,0.09
1745556820.2075694,-0.25,9.15,0.09
1745556820.6018913,-0.25,9.15,0.09
1745556820.9891942,-0.25,9.15,0.09
1745556821.9683568,-0.25,9.15,0.09
1745556822.3789043,-0.25,9.15,0.09
1745556822.7857027,-0.25,9.15,0.09
1745556823.190522,-0.25,9.15,0.09
1745556823.592514,-0.25,9.15,0.09
1745556824.007384,-0.25,9.15,0.09
1745556824.4166143,-0.25,9.15,0.09
1745556824.8433015,-0.25,9.15,0.09
1745556825.2554133,-0.25,9.15,0.09
1745556825.6693857,-0.25,9.15,0.09
1745556826.076681,-0.25,9.15,0.09
1745556826.4954357,-0.25,9.15,0.09
1745556826.9119837,-0.25,9.15,0.09
1745556827.3189533,-0.25,9.15,0.09
1745556827.7549014,-0.25,9.15,0.09
1745556828.1669743,-0.25,9.15,0.09
1745556828.5616553,-0.25,9.15,0.09
1745556828.9774542,-0.25,9.15,0.09
1745556829.4008915,-0.25,9.15,0.09
1745556829.7876346,-0.25,9.15,0.09
1745556830.2671862,-0.25,9.15,0.09
1745556830.700154,-0.25,9.15,0.09
1745556831.095057,-0.25,9.15,0.09
1745556831.515842,-0.25,9.15,0.09
1745556831.929475,-0.25,9.15,0.09
1745556832.3430893,-0.25,9.15,0.09
1745556832.739212,-0.25,9.15,0.09
1745556833.1444113,-0.25,9.15,0.09
1745556833.5477283,-0.25,9.15,0.09
1745556833.9469638,-0.25,9.15,0.09
1745556834.3691924,-0.25,9.15,0.09
1745556834.78549,-0.25,9.15,0.09
1745556835.1959534,-0.25,9.15,0.09
1745556835.606218,-0.25,9.15,0.09
1745556836.0156069,-0.25,9.15,0.09
1745556836.4381325,-0.25,9.15,0.09
1745556836.8526413,-0.25,9.15,0.09
1745556837.24009,-0.25,9.15,0.09
1745556837.6607568,-0.25,9.15,0.09
1745556838.0479023,-0.25,9.15,0.09
1745556838.455009,-0.25,9.15,0.09
1745556838.8692245,-0.25,9.15,0.09
1745556839.2645788,-0.25,9.15,0.09
1745556839.688567,-0.25,9.15,0.09
1745556840.095786,-0.25,9.15,0.09
1745556840.5358062,-0.25,9.15,0.09
1745556840.9686706,-0.25,9.15,0.09
1745556841.3922021,-0.25,9.15,0.09
1745556841.8030236,-0.25,9.15,0.09
1745556842.2434478,-0.25,9.15,0.09
1745556842.6477265,-0.25,9.15,0.09
1745556843.065564,-0.25,9.15,0.09
1745556843.4788322,-0.25,9.15,0.09
1745556844.6321623,-0.25,9.15,0.09
1745556845.0371153,-0.25,9.15,0.09
1745556845.4716818,-0.25,9.15,0.09
1745556845.9050157,-0.25,9.15,0.09
1745556846.3165421,-0.25,9.15,0.09
1745556846.7362552,-0.25,9.15,0.09
1745556847.1245387,-0.25,9.15,0.09
1745556847.522681,-0.25,9.15,0.09
1745556847.936191,-0.25,9.15,0.09
1745556848.3526802,-0.25,9.15,0.09
1745556848.7695239,-0.25,9.15,0.09
1745556849.1607866,-0.25,9.15,0.09
1745556849.5824392,-0.25,9.15,0.09
1745556850.0051975,-0.25,9.15,0.09
1745556850.4270456,-0.25,9.15,0.09
1745556850.8458726,-0.25,9.15,0.09
1745556851.2441046,-0.25,9.15,0.09
1745556851.662622,-0.25,9.15,0.09
1745556852.0816944,-0.25,9.15,0.09
1745556852.48844,-0.25,9.15,0.09
1745556852.8995087,-0.25,9.15,0.09
1745556853.34341,-0.25,9.15,0.09
1745556853.7482479,-0.25,9.15,0.09
1745556854.148598,-0.25,9.15,0.09
1745556854.585268,-0.25,9.15,0.09
1745556854.9961557,-0.25,9.15,0.09
1745556855.4101417,-0.25,9.15,0.09
1745556855.8400328,-0.25,9.15,0.09
1745556856.2573943,-0.25,9.15,0.09
1745556856.7153013,-0.25,9.15,0.09
1745556857.141976,-0.25,9.15,0.09
1745556857.5549517,-0.25,9.15,0.09
1745556857.9511852,-0.25,9.15,0.09
1745556858.3685672,-0.25,9.15,0.09
1745556858.7671437,-0.25,9.15,0.09
1745556859.1737695,-0.25,9.15,0.09
1745556859.610873,-0.25,9.15,0.09
1745556860.0230165,-0.25,9.15,0.09
1745556860.4409347,-0.25,9.15,0.09
1745556860.867531,-0.25,9.15,0.09
1745556861.289273,-0.25,9.15,0.09
1745556861.7244787,-0.25,9.15,0.09
1745556862.1491048,-0.25,9.15,0.09
1745556862.571568,-0.25,9.15,0.09
1745556862.9874508,-0.25,9.15,0.09
1745556863.386185,-0.25,9.15,0.09
1745556863.8119552,-0.25,9.15,0.09
1745556864.232736,-0.25,9.15,0.09
1745556864.6479828,-0.25,9.15,0.09
1745556865.0861301,-0.25,9.15,0.09
1745556865.536916,-0.25,9.15,0.09
1745556865.9624982,-0.25,9.15,0.09
1745556866.390539,-0.25,9.15,0.09
1745556866.7968066,-0.25,9.15,0.09
1745556867.2322555,-0.25,9.15,0.09
1745556867.6344655,-0.25,9.15,0.09
1745556868.0571082,-0.25,9.15,0.09
1745556868.4919941,-0.25,9.15,0.09
1745556868.9148953,-0.25,9.15,0.09
1745556869.32528,-0.25,9.15,0.09
1745556869.7991905,-0.25,9.15,0.09
1745556870.2217124,-0.25,9.15,0.09
1745556870.6730592,-0.25,9.15,0.09
1745556871.0861578,-0.25,9.15,0.09
1745556871.5647686,-0.25,9.15,0.09
1745556872.9599438,-0.25,9.15,0.09
1745556873.4066722,-0.25,9.15,0.09
1745556873.8217576,-0.25,9.15,0.09
1745556874.2333732,-0.25,9.15,0.09
1745556874.676793,-0.25,9.15,0.09
1745556875.0955908,-0.25,9.15,0.09
1745556875.5523186,-0.25,9.15,0.09
1745556875.972024,-0.25,9.15,0.09
1745556876.3891835,-0.25,9.15,0.09
1745556876.8228903,-0.25,9.15,0.09
1745556877.2551668,-0.25,9.15,0.09
1745556877.6748145,-0.25,9.15,0.09
1745556878.0989807,-0.25,9.15,0.09
1745556878.5215843,-0.25,9.15,0.09
1745556878.9825468,-0.25,9.15,0.09
1745556879.419085,-0.25,9.15,0.09
1745556879.8834925,-0.25,9.15,0.09
1745556880.3258708,-0.25,9.15,0.09
1745556880.7748444,-0.25,9.15,0.09
1745556881.2220442,-0.25,9.15,0.09
1745556881.6694608,-0.25,9.15,0.09
1745556882.1286464,-0.25,9.15,0.09
1745556882.565382,-0.25,9.15,0.09
1745556882.9781735,-0.25,9.15,0.09
1745556883.4171636,-0.25,9.15,0.09
1745556883.8568857,-0.25,9.15,0.09
1745556884.2640605,-0.25,9.15,0.09
1745556884.700145,-0.25,9.15,0.09
1745556885.1372416,-0.25,9.15,0.09
1745556885.5989943,-0.25,9.15,0.09
1745556886.0381992,-0.25,9.15,0.09
1745556886.4674308,-0.25,9.15,0.09
1745556886.9122314,-0.25,9.15,0.09
1745556887.33789,-0.25,9.15,0.09
1745556887.7604315,-0.25,9.15,0.09
1745556888.1891308,-0.25,9.15,0.09
1745556888.6499085,-0.25,9.15,0.09
1745556889.084167,-0.25,9.15,0.09
1745556889.5020142,-0.25,9.15,0.09
1745556889.9695563,-0.25,9.15,0.09
1745556890.431154,-0.25,9.15,0.09
1745556890.8541217,-0.25,9.15,0.09
1745556891.3041713,-0.25,9.15,0.09
1745556891.744471,-0.25,9.15,0.09
1745556892.1936207,-0.25,9.15,0.09
1745556892.6296875,-0.25,9.15,0.09
1745556893.0903664,-0.25,9.15,0.09
1745556893.5127337,-0.25,9.15,0.09
1745556893.9428878,-0.25,9.15,0.09
1745556894.3710518,-0.25,9.15,0.09
1745556894.8123367,-0.25,9.15,0.09
1745556895.2376928,-0.25,9.15,0.09
1745556895.6840372,-0.25,9.15,0.09
1745556896.123296,-0.25,9.15,0.09
1745556896.5706112,-0.25,9.15,0.09
1745556897.046508,-0.25,9.15,0.09
1745556897.4776576,-0.25,9.15,0.09
1745556897.899679,-0.25,9.15,0.09
1745556898.3496583,-0.25,9.15,0.09
1745556898.8152287,-0.25,9.15,0.09
1745556899.271307,-0.25,9.15,0.09
1745556899.7133873,-0.25,9.15,0.09
1745556900.2041626,-0.25,9.15,0.09
1745556900.6562912,-0.25,9.15,0.09
1745556901.0664444,-0.25,9.15,0.09
1745556901.4946065,-0.25,9.15,0.09
1745556901.9693842,-0.25,9.15,0.09
1745556902.39121,-0.25,9.15,0.09
1745556902.825662,-0.25,9.15,0.09
1745556903.2460096,-0.25,9.15,0.09
1745556903.6565585,-0.25,9.15,0.09
1745556904.088809,-0.25,9.15,0.09
1745556904.5250225,-0.25,9.15,0.09
1745556904.9421456,-0.25,9.15,0.09
1745556905.384705,-0.25,9.15,0.09
1745556905.8335056,-0.25,9.15,0.09
1745556906.288462,-0.25,9.15,0.09
1745556906.7315667,-0.25,9.15,0.09
1745556907.1905448,-0.25,9.15,0.09
1745556907.6212382,-0.25,9.15,0.09
1745556908.09466,-0.25,9.15,0.09
1745556909.681952,-0.25,9.15,0.09
1745556910.127021,-0.25,9.15,0.09
1745556910.5527341,-0.25,9.15,0.09
1745556910.979729,-0.25,9.15,0.09
1745556911.4082513,-0.25,9.15,0.09
1745556911.8303123,-0.25,9.15,0.09
1745556912.2612798,-0.25,9.15,0.09
1745556912.6906228,-0.25,9.15,0.09
1745556913.1524203,-0.25,9.15,0.09
1745556913.6143348,-0.25,9.15,0.09
1745556914.0831742,-0.25,9.15,0.09
1745556914.519243,-0.25,9.15,0.09
1745556914.9616418,-0.25,9.15,0.09
1745556915.3986938,-0.25,9.15,0.09
1745556915.8298106,-0.25,9.15,0.09
1745556916.2785532,-0.25,9.15,0.09
1745556916.732748,-0.25,9.15,0.09
1745556917.175391,-0.25,9.15,0.09
1745556917.5998838,-0.25,9.15,0.09
1745556918.0414984,-0.25,9.15,0.09
1745556918.495443,-0.25,9.15,0.09
1745556918.9592168,-0.25,9.15,0.09
1745556919.4420407,-0.25,9.15,0.09
1745556919.8761435,-0.25,9.15,0.09
1745556920.3393445,-0.25,9.15,0.09
1745556920.7774563,-0.25,9.15,0.09
1745556921.2442153,-0.25,9.15,0.09
1745556921.6832175,-0.25,9.15,0.09
1745556922.1702838,-0.25,9.15,0.09
1745556922.600085,-0.25,9.15,0.09
1745556923.0331304,-0.25,9.15,0.09
1745556923.4852364,-0.25,9.15,0.09
1745556923.9284723,-0.25,9.15,0.09
1745556924.3640773,-0.25,9.15,0.09
1745556924.8253086,-0.25,9.15,0.09
1745556925.2660685,-0.25,9.15,0.09
1745556925.7015357,-0.25,9.15,0.09
1745556926.128958,-0.25,9.15,0.09
1745556926.5616953,-0.25,9.15,0.09
1745556926.9892266,-0.25,9.15,0.09
1745556927.4575922,-0.25,9.15,0.09
1745556927.8884976,-0.25,9.15,0.09
1745556928.3460214,-0.25,9.15,0.09
1745556928.838715,-0.25,9.15,0.09
1745556929.2857246,-0.25,9.15,0.09
1745556929.7810676,-0.25,9.15,0.09
1745556930.2338479,-0.25,9.15,0.09
1745556930.7152956,-0.25,9.15,0.09
1745556931.209467,-0.25,9.15,0.09
1745556931.8674924,-0.25,9.15,0.09
1745556932.365938,-0.25,9.15,0.09
1745556932.811429,-0.25,9.15,0.09
1745556933.2987094,-0.25,9.15,0.09
1745556933.922176,-0.25,9.15,0.09
1745556934.4215388,-0.25,9.15,0.09
1745556935.027656,-0.25,9.15,0.09
1745556935.5752387,-0.25,9.15,0.09
1745556936.1516654,-0.25,9.15,0.09
1745556936.682243,-0.25,9.15,0.09
1745556937.2151005,-0.25,9.15,0.09
1745556937.785574,-0.25,9.15,0.09
1745556938.3011708,-0.25,9.15,0.09
1745556938.7561944,-0.25,9.15,0.09
1745556939.200341,-0.25,9.15,0.09
1745556939.7548783,-0.25,9.15,0.09
1745556940.3562524,-0.25,9.15,0.09
1745556940.9071798,-0.25,9.15,0.09
1745556941.4341123,-0.25,9.15,0.09
1745556941.9663482,-0.25,9.15,0.09
1745556942.464898,-0.25,9.15,0.09
1745556942.9146073,-0.25,9.15,0.09
1745556943.4082644,-0.25,9.15,0.09
1745556943.8650331,-0.25,9.15,0.09
1745556944.3206468,-0.25,9.15,0.09
1745556944.761423,-0.25,9.15,0.09
1745556945.2091055,-0.25,9.15,0.09
1745556945.642853,-0.25,9.15,0.09
1745556946.1303222,-0.25,9.15,0.09
1745556946.5518737,-0.25,9.15,0.09
1745556946.9850583,-0.25,9.15,0.09
1745556947.4356124,-0.25,9.15,0.09
1745556947.9207032,-0.25,9.15,0.09
1745556948.424484,-0.25,9.15,0.09
1745556948.8610408,-0.25,9.15,0.09
1745556949.3063478,-0.25,9.15,0.09
1745556949.7543898,-0.25,9.15,0.09
1745556950.2298706,-0.25,9.15,0.09
1745556950.6751823,-0.25,9.15,0.09
1745556951.118097,-0.25,9.15,0.09
1745556951.5871413,-0.25,9.15,0.09
1745556952.0189476,-0.25,9.15,0.09
1745556952.4519846,-0.25,9.15,0.09
1745556952.9450426,-0.25,9.15,0.09
1745556953.3809695,-0.25,9.15,0.09
1745556953.814457,-0.25,9.15,0.09
1745556954.3191557,-0.25,9.15,0.09
1745556954.7747538,-0.25,9.15,0.09
1745556955.2352123,-0.25,9.15,0.09
1745556957.1512206,-0.25,9.15,0.09
1745556957.604252,-0.25,9.15,0.09
1745556958.0361779,-0.25,9.15,0.09
1745556958.4813762,-0.25,9.15,0.09
1745556958.927783,-0.25,9.15,0.09
1745556959.422771,-0.25,9.15,0.09
1745556959.885591,-0.25,9.15,0.09
1745556960.3639472,-0.25,9.15,0.09
1745556960.8252964,-0.25,9.15,0.09
1745556961.2873614,-0.25,9.15,0.09
1745556961.7336562,-0.25,9.15,0.09
1745556962.1954136,-0.25,9.15,0.09
1745556962.6399071,-0.25,9.15,0.09
1745556963.085954,-0.25,9.15,0.09
1745556963.5290332,-0.25,9.15,0.09
1745556963.9912195,-0.25,9.15,0.09
1745556964.4543467,-0.25,9.15,0.09
1745556964.8936393,-0.25,9.15,0.09
1745556965.3566408,-0.25,9.15,0.09
1745556965.7995577,-0.25,9.15,0.09
1745556966.236789,-0.25,9.15,0.09
1745556966.6940658,-0.25,9.15,0.09
1745556967.1247408,-0.25,9.15,0.09
1745556967.5895588,-0.25,9.15,0.09
1745556968.0317852,-0.25,9.15,0.09
1745556968.509297,-0.25,9.15,0.09
1745556968.9692142,-0.25,9.15,0.09
1745556969.4139636,-0.25,9.15,0.09
1745556969.8855195,-0.25,9.15,0.09
1745556970.3437786,-0.25,9.15,0.09
1745556970.7875996,-0.25,9.15,0.09
1745556971.2432845,-0.25,9.15,0.09
1745556971.721661,-0.25,9.15,0.09
1745556972.191551,-0.25,9.15,0.09
1745556972.6579115,-0.25,9.15,0.09
1745556973.1192162,-0.25,9.15,0.09
1745556973.5665925,-0.25,9.15,0.09
1745556974.0095608,-0.25,9.15,0.09
1745556974.4720943,-0.25,9.15,0.09
1745556974.9648516,-0.25,9.15,0.09
1745556975.4439616,-0.25,9.15,0.09
1745556975.916047,-0.25,9.15,0.09
1745556976.3829632,-0.25,9.15,0.09
1745556976.850224,-0.25,9.15,0.09
1745556977.3075926,-0.25,9.15,0.09
1745556977.7527845,-0.25,9.15,0.09
1745556978.1938007,-0.25,9.15,0.09
1745556978.654289,-0.25,9.15,0.09
1745556979.116331,-0.25,9.15,0.09
1745556979.593823,-0.25,9.15,0.09
1745556980.0581074,-0.25,9.15,0.09
1745556980.5153332,-0.25,9.15,0.09
1745556980.9835293,-0.25,9.15,0.09
1745556981.4380333,-0.25,9.15,0.09
1745556981.8997328,-0.25,9.15,0.09
1745556982.3646457,-0.25,9.15,0.09
1745556982.8026955,-0.25,9.15,0.09
1745556983.262076,-0.25,9.15,0.09
1745556983.728703,-0.25,9.15,0.09
1745556984.1695614,-0.25,9.15,0.09
1745556984.6308506,-0.25,9.15,0.09
1745556985.099654,-0.25,9.15,0.09
1745556985.556735,-0.25,9.15,0.09
1745556986.052251,-0.25,9.15,0.09
1745556986.5200996,-0.25,9.15,0.09
1745556987.0289555,-0.25,9.15,0.09
1745556987.5024529,-0.25,9.15,0.09
1745556987.9797387,-0.25,9.15,0.09
1745556988.437748,-0.25,9.15,0.09
1745556988.9077911,-0.25,9.15,0.09
1745556989.3795483,-0.25,9.15,0.09
1745556989.8468065,-0.25,9.15,0.09
1745556990.3428702,-0.25,9.15,0.09
1745556990.8030002,-0.25,9.15,0.09
1745556991.265432,-0.25,9.15,0.09
1745556991.7405958,-0.25,9.15,0.09
1745556992.2184808,-0.25,9.15,0.09
1745556992.682959,-0.25,9.15,0.09
1745556993.1252759,-0.25,9.15,0.09
1745556993.6059144,-0.25,9.15,0.09
1745556994.076659,-0.25,9.15,0.09
1745556994.5270355,-0.25,9.15,0.09
1745556994.9888556,-0.25,9.15,0.09
1745556995.4507673,-0.25,9.15,0.09
1745556995.935232,-0.25,9.15,0.09
1745556996.43396,-0.25,9.15,0.09
1745556996.8951519,-0.25,9.15,0.09
1745556997.3730733,-0.25,9.15,0.09
1745556997.8713932,-0.25,9.15,0.09
1745556998.3899324,-0.25,9.15,0.09
1745556998.8600185,-0.25,9.15,0.09
1745556999.3287601,-0.25,9.15,0.09
1745556999.788691,-0.25,9.15,0.09
1745557000.2667968,-0.25,9.15,0.09
1745557000.7448475,-0.25,9.15,0.09
1745557001.2257526,-0.25,9.15,0.09
1745557001.6862593,-0.25,9.15,0.09
1745557002.1627724,-0.25,9.15,0.09
1745557002.6142597,-0.25,9.15,0.09
1745557003.089392,-0.25,9.15,0.09
1745557003.5822105,-0.25,9.15,0.09
1745557004.0609095,-0.25,9.15,0.09
1745557004.5571747,-0.25,9.15,0.09
1745557005.0138664,-0.25,9.15,0.09
1745557005.5043356,-0.25,9.15,0.09
1745557005.9675918,-0.25,9.15,0.09
1745557006.4723892,-0.25,9.15,0.09
1745557006.9498854,-0.25,9.15,0.09
1745557007.4742606,-0.25,9.15,0.09
1745557007.970502,-0.25,9.15,0.09
1745557008.4456792,-0.25,9.15,0.09
1745557008.892967,-0.25,9.15,0.09
1745557009.386425,-0.25,9.15,0.09
1745557009.861173,-0.25,9.15,0.09
1745557010.3411176,-0.25,9.15,0.09
1745557010.7972147,-0.25,9.15,0.09
1745557011.264176,-0.25,9.15,0.09
1745557011.7545083,-0.25,9.15,0.09
1745557012.2407973,-0.25,9.15,0.09
1745557012.7159457,-0.25,9.15,0.09
1745557013.1761932,-0.25,9.15,0.09
1745557015.4782813,-0.25,9.15,0.09
1745557015.955882,-0.25,9.15,0.09
1745557016.4241633,-0.25,9.15,0.09
1745557016.9057257,-0.25,9.15,0.09
1745557017.370571,-0.25,9.15,0.09
1745557017.8389068,-0.25,9.15,0.09
1745557018.3149507,-0.25,9.15,0.09
1745557018.8552191,-0.25,9.15,0.09
1745557019.3469625,-0.25,9.15,0.09
1745557019.8268044,-0.25,9.15,0.09
1745557020.3642797,-0.25,9.15,0.09
1745557020.8631506,-0.25,9.15,0.09
1745557021.351118,-0.25,9.15,0.09
1745557021.8220778,-0.25,9.15,0.09
1745557022.2817185,-0.25,9.15,0.09
1745557022.7748744,-0.25,9.15,0.09
1745557023.2331061,-0.25,9.15,0.09
1745557023.7547996,-0.25,9.15,0.09
1745557024.3170412,-0.25,9.15,0.09
1745557024.8363593,-0.25,9.15,0.09
1745557025.3189545,-0.25,9.15,0.09
1745557025.8087716,-0.25,9.15,0.09
1745557026.289172,-0.25,9.15,0.09
1745557026.829227,-0.25,9.15,0.09
1745557027.3052657,-0.25,9.15,0.09
1745557027.7976663,-0.25,9.15,0.09
1745557028.2790365,-0.25,9.15,0.09
1745557028.7654407,-0.25,9.15,0.09
1745557029.2825048,-0.25,9.15,0.09
1745557029.768539,-0.25,9.15,0.09
1745557030.2614152,-0.25,9.15,0.09
1745557030.755706,-0.25,9.15,0.09
1745557031.2339044,-0.25,9.15,0.09
1745557031.7291405,-0.25,9.15,0.09
1745557032.2219553,-0.25,9.15,0.09
1745557032.736312,-0.25,9.15,0.09
1745557033.2035491,-0.25,9.15,0.09
1745557033.7026904,-0.25,9.15,0.09
1745557034.2030418,-0.25,9.15,0.09
1745557034.7451684,-0.25,9.15,0.09
1745557035.2306602,-0.25,9.15,0.09
1745557035.7077675,-0.25,9.15,0.09
1745557036.1914577,-0.25,9.15,0.09
1745557036.677682,-0.25,9.15,0.09
1745557037.1637447,-0.25,9.15,0.09
1745557037.6353483,-0.25,9.15,0.09
1745557038.1291933,-0.25,9.15,0.09
1745557038.6057293,-0.25,9.15,0.09
1745557039.099113,-0.25,9.15,0.09
1745557039.6128361,-0.25,9.15,0.09
1745557040.1157527,-0.25,9.15,0.09
1745557040.6888669,-0.25,9.15,0.09
1745557041.211288,-0.25,9.15,0.09
1745557041.7087486,-0.25,9.15,0.09
1745557042.2022097,-0.25,9.15,0.09
1745557042.717315,-0.25,9.15,0.09
1745557043.220034,-0.25,9.15,0.09
1745557043.6958,-0.25,9.15,0.09
1745557044.203277,-0.25,9.15,0.09
1745557044.7564285,-0.25,9.15,0.09
1745557045.2455707,-0.25,9.15,0.09
1745557045.7645445,-0.25,9.15,0.09
1745557046.2643814,-0.25,9.15,0.09
1745557046.7428176,-0.25,9.15,0.09
1745557047.2533085,-0.25,9.15,0.09
1745557047.730777,-0.25,9.15,0.09
1745557048.226293,-0.25,9.15,0.09
1745557048.7118487,-0.25,9.15,0.09
1745557049.1966763,-0.25,9.15,0.09
1745557049.7288935,-0.25,9.15,0.09
1745557050.2266765,-0.25,9.15,0.09
1745557050.7248714,-0.25,9.15,0.09
1745557051.2034547,-0.25,9.15,0.09
1745557051.7056983,-0.25,9.15,0.09
1745557052.2002757,-0.25,9.15,0.09
1745557052.6834826,-0.25,9.15,0.09
1745557053.1706774,-0.25,9.15,0.09
1745557053.6668723,-0.25,9.15,0.09
1745557054.1463294,-0.25,9.15,0.09
1745557054.6477363,-0.25,9.15,0.09
1745557055.183519,-0.25,9.15,0.09
1745557055.6738505,-0.25,9.15,0.09
1745557056.166375,-0.25,9.15,0.09
1745557056.642388,-0.25,9.15,0.09
1745557057.1543682,-0.25,9.15,0.09
1745557057.647677,-0.25,9.15,0.09
1745557058.154066,-0.25,9.15,0.09
1745557058.6302893,-0.25,9.15,0.09
1745557059.1113856,-0.25,9.15,0.09
1745557059.6155617,-0.25,9.15,0.09
1745557060.10365,-0.25,9.15,0.09
1745557060.6324103,-0.25,9.15,0.09
1745557061.127414,-0.25,9.15,0.09
1745557061.6001244,-0.25,9.15,0.09
1745557062.092086,-0.25,9.15,0.09
1745557062.570675,-0.25,9.15,0.09
1745557063.0676148,-0.25,9.15,0.09
1745557063.5626655,-0.25,9.15,0.09
1745557064.0351143,-0.25,9.15,0.09
1745557064.541094,-0.25,9.15,0.09
1745557065.051705,-0.25,9.15,0.09
1745557065.543374,-0.25,9.15,0.09
1745557066.0914278,-0.25,9.15,0.09
1745557066.5929797,-0.25,9.15,0.09
1745557067.0945601,-0.25,9.15,0.09
1745557067.5815966,-0.25,9.15,0.09
1745557068.0553036,-0.25,9.15,0.09
1745557068.5539596,-0.25,9.15,0.09
1745557069.046851,-0.25,9.15,0.09
1745557069.5559766,-0.25,9.15,0.09
1745557070.0492318,-0.25,9.15,0.09
1745557070.5431504,-0.25,9.15,0.09
1745557071.0460083,-0.25,9.15,0.09
1745557071.5425575,-0.25,9.15,0.09
1745557072.0370228,-0.25,9.15,0.09
1745557072.5258462,-0.25,9.15,0.09
1745557073.0062182,-0.25,9.15,0.09
1745557073.5291653,-0.25,9.15,0.09
1745557074.0077105,-0.25,9.15,0.09
1745557074.5184853,-0.25,9.15,0.09
1745557075.0436966,-0.25,9.15,0.09
1745557075.5518744,-0.25,9.15,0.09
1745557076.0592098,-0.25,9.15,0.09
1745557076.5546484,-0.25,9.15,0.09
1745557077.033473,-0.25,9.15,0.09
1745557077.5202868,-0.25,9.15,0.09
1745557078.0222213,-0.25,9.15,0.09
1745557078.524652,-0.25,9.15,0.09
1745557079.0147805,-0.25,9.15,0.09
1745557079.5190523,-0.25,9.15,0.09
1745557080.0339296,-0.25,9.15,0.09
1745557080.5580828,-0.25,9.15,0.09
1745557081.0846188,-0.25,9.15,0.09
1745557081.576729,-0.25,9.15,0.09
1745557082.0653706,-0.25,9.15,0.09
1745557082.57757,-0.25,9.15,0.09
1745557083.103989,-0.25,9.15,0.09
1745557083.6448214,-0.25,9.15,0.09
1745557084.1615183,-0.25,9.15,0.09
1745557084.7079701,-0.25,9.15,0.09
1745557085.2221098,-0.25,9.15,0.09
1745557085.7370422,-0.25,9.15,0.09
