timestamp,gradcam_latency
1754587409.8472235,0.013415
1754587409.8880894,0.015317
1754587409.9314911,0.015365
1754587409.9820592,0.016078
1754587410.0375452,0.018827
1754587410.0914986,0.015211
1754587410.139331,0.015484
1754587410.1807609,0.013646
1754587410.2425578,0.019690
1754587410.32826,0.041687
1754587410.415195,0.033114
1754587410.4938192,0.019121
1754587410.5596979,0.021404
1754587410.6219862,0.028898
1754587410.667472,0.013152
1754587410.727225,0.016628
1754587410.7755878,0.013908
1754587410.8306804,0.022997
1754587410.891533,0.024504
1754587410.9555206,0.022921
1754587411.0282571,0.025443
1754587411.0776443,0.014255
1754587411.1344879,0.016780
1754587411.1815162,0.013618
1754587411.2316968,0.019562
1754587411.279345,0.012224
1754587411.4749103,0.056130
1754587411.760712,0.206353
1754587411.8865762,0.051868
1754587411.9623735,0.031996
1754587411.9995694,0.011874
1754587412.0431018,0.018385
1754587412.095302,0.021826
1754587412.1455088,0.014936
1754587412.1889877,0.012997
1754587412.2273397,0.013580
1754587412.2708979,0.015770
1754587412.3120346,0.012676
1754587412.3564909,0.011546
1754587412.3905106,0.010677
1754587412.45492,0.013607
1754587412.5020115,0.012621
1754587412.5585952,0.015007
1754587412.6134195,0.025076
1754587412.6705165,0.020386
1754587412.7129898,0.012823
1754587412.7668238,0.012429
1754587412.810727,0.018260
1754587412.851575,0.013747
1754587412.9136295,0.015556
1754587412.967475,0.013922
1754587413.0143085,0.020196
1754587413.0651267,0.017696
1754587413.11244,0.013682
1754587413.1722167,0.014583
1754587413.2374368,0.020985
1754587413.2831495,0.017269
1754587413.3239865,0.011271
1754587413.5149126,0.068445
1754587413.7841585,0.200498
1754587413.8871267,0.040617
1754587413.9593012,0.016526
1754587413.9978218,0.012010
1754587414.0407915,0.014919
1754587414.089338,0.020482
1754587414.1340435,0.013627
1754587414.1789618,0.013841
1754587414.2204897,0.012962
1754587414.2713616,0.014278
1754587414.3083827,0.009970
1754587414.3537996,0.013481
1754587414.3993607,0.018871
1754587414.465496,0.024864
1754587414.5092392,0.011516
1754587414.5483882,0.010534
1754587414.5838184,0.011229
1754587414.6287382,0.012248
1754587414.6665547,0.014017
1754587414.7127907,0.012049
1754587414.7475708,0.010524
1754587414.7844877,0.011032
1754587414.826801,0.020644
1754587414.8637333,0.012029
1754587414.9116619,0.013689
1754587414.945728,0.011995
1754587414.9954665,0.015540
1754587415.0444188,0.021712
1754587415.090799,0.012485
1754587415.1403067,0.014689
1754587415.1923804,0.013476
1754587415.2481132,0.024744
1754587415.3087308,0.022629
1754587415.3490312,0.014067
1754587415.5529203,0.140605
1754587415.750037,0.069253
1754587416.095799,0.171939
1754587416.205162,0.027789
1754587416.328167,0.038792
1754587416.3779294,0.018388
1754587416.4324498,0.021154
1754587416.4916172,0.023401
1754587416.6098752,0.039812
1754587416.767865,0.028635
1754587416.83482,0.026480
1754587416.9206498,0.028327
1754587416.996019,0.020580
1754587417.0638657,0.020147
1754587417.121744,0.014531
1754587417.1717503,0.024319
1754587417.2742183,0.062328
1754587417.3842468,0.061684
1754587417.718668,0.096532
1754587417.9869072,0.089653
1754587418.4250507,0.061594
1754587418.5391908,0.049526
1754587418.6123085,0.018252
1754587418.6725287,0.020736
1754587418.7357664,0.024200
1754587418.810557,0.026983
1754587418.8788865,0.018617
1754587418.9410832,0.029971
1754587419.0083306,0.019781
1754587419.0837274,0.026988
1754587419.1671562,0.027955
1754587419.2426965,0.018711
1754587419.32412,0.019053
1754587419.4009907,0.022044
1754587419.695024,0.097874
1754587419.992978,0.055675
1754587420.1149483,0.048247
1754587420.1987877,0.020007
1754587420.2545729,0.020816
1754587420.326915,0.038800
1754587420.3969197,0.028579
1754587420.4730384,0.022428
1754587420.5331085,0.019416
1754587420.5892503,0.015584
1754587420.6535592,0.016559
1754587420.7065167,0.021963
1754587420.7535145,0.012753
1754587420.8129265,0.016980
1754587420.8737965,0.028402
1754587420.9270673,0.026817
1754587420.9727676,0.012607
1754587421.0185716,0.013182
1754587421.0736322,0.027477
1754587421.1316187,0.022119
1754587421.1860003,0.018995
1754587421.2537758,0.018524
1754587421.3107023,0.015011
1754587421.3790553,0.023943
1754587421.464639,0.044481
1754587421.9736881,0.477688
1754587422.149155,0.083159
1754587422.380022,0.066998
1754587422.4845688,0.043036
1754587422.5417275,0.016977
1754587422.5906835,0.018051
1754587422.6397026,0.015987
1754587422.7026603,0.021886
1754587422.7552388,0.016052
1754587422.816887,0.019108
1754587422.8827448,0.024010
1754587422.9388738,0.021362
1754587423.0140088,0.034282
1754587423.0584123,0.016068
1754587423.1196375,0.018775
1754587423.1824062,0.016899
1754587423.238756,0.028991
1754587423.2872536,0.016542
1754587423.3485847,0.016531
1754587423.4236324,0.030710
1754587423.5315342,0.029957
1754587423.7859454,0.042207
1754587424.0406406,0.042978
1754587424.1457117,0.042144
1754587424.2405994,0.042962
1754587424.2918627,0.011451
1754587424.3519967,0.016683
1754587424.4515636,0.042273
1754587424.513794,0.025973
1754587424.574646,0.017229
1754587424.6476007,0.036115
1754587424.6923041,0.015719
1754587424.7590992,0.018330
1754587424.822655,0.019044
1754587424.8857386,0.038731
1754587424.9487264,0.029525
1754587425.0185795,0.024585
1754587425.09976,0.026955
1754587425.1944711,0.035352
1754587425.288599,0.034122
1754587425.3589041,0.020525
1754587425.4677,0.024647
1754587425.5498211,0.025081
1754587425.8572118,0.056911
1754587426.123901,0.087820
1754587426.2680628,0.046114
1754587426.345522,0.022050
1754587426.3923724,0.019571
1754587426.4605696,0.022738
1754587426.522834,0.024204
1754587426.5938127,0.025338
1754587426.6432788,0.019527
1754587426.7057102,0.022755
1754587426.7530968,0.017503
1754587426.8089843,0.015305
1754587426.8650134,0.011435
1754587426.907602,0.019253
1754587426.960585,0.020450
1754587427.018593,0.017106
1754587427.0807872,0.021107
1754587427.1341517,0.024601
1754587427.1771014,0.012043
1754587427.224423,0.012899
1754587427.2828693,0.022224
1754587427.3305552,0.017542
1754587427.379709,0.015553
1754587427.457957,0.031892
1754587427.600608,0.050193
1754587427.8365068,0.073640
1754587428.102369,0.118450
1754587428.2155037,0.032102
1754587428.2882252,0.014119
1754587428.343201,0.018495
1754587428.4005876,0.024102
1754587428.4740918,0.025395
1754587428.5397398,0.018574
1754587428.5995011,0.019610
1754587428.6628668,0.019631
1754587428.717909,0.020320
1754587428.78922,0.027883
1754587428.8664303,0.024009
1754587428.9361053,0.018306
1754587429.0097764,0.018180
1754587429.0805836,0.019071
1754587429.1485784,0.020956
1754587429.212874,0.013309
1754587429.3320208,0.085857
1754587429.4072423,0.029158
1754587429.4915593,0.029733
1754587429.5484884,0.020326
1754587429.6138442,0.019745
1754587429.8809001,0.041646
1754587430.1455977,0.042777
1754587430.2760215,0.038762
1754587430.3658035,0.021357
1754587430.417282,0.022139
1754587430.469053,0.016264
1754587430.5286045,0.020530
1754587430.601786,0.027083
1754587430.6567323,0.019589
1754587430.7119586,0.019093
1754587430.7581244,0.016608
1754587430.7996566,0.015261
1754587430.8470006,0.013392
1754587430.9306767,0.017118
1754587431.00199,0.015047
1754587431.0677433,0.015177
1754587431.1293075,0.030938
1754587431.185725,0.020998
1754587431.2640312,0.021495
1754587431.3407385,0.018293
1754587431.414738,0.017645
1754587431.4894335,0.020618
1754587431.5606406,0.017913
1754587431.6272109,0.016536
1754587431.8265903,0.112213
1754587432.1405585,0.184219
1754587432.2755868,0.036231
1754587432.3740554,0.039211
1754587432.4293559,0.022317
1754587432.4750507,0.017298
1754587432.547754,0.026132
1754587432.6084597,0.026841
1754587432.6628397,0.020796
1754587432.7189014,0.019698
1754587432.7731314,0.016717
1754587432.8177319,0.016982
1754587432.8773289,0.016532
1754587432.927601,0.011515
1754587432.989244,0.030621
1754587433.037903,0.020614
1754587433.1003973,0.024324
1754587433.1706228,0.024615
1754587433.3093748,0.032844
1754587433.3689086,0.013533
1754587433.4469142,0.027704
1754587433.5175953,0.017011
1754587433.574524,0.028109
1754587433.6230617,0.020530
1754587433.6907744,0.030096
1754587433.9342995,0.040931
1754587434.2015164,0.049124
1754587434.3341956,0.052909
1754587434.4573617,0.072056
1754587434.5146148,0.015489
1754587434.550969,0.012754
1754587434.5881183,0.012084
1754587434.6223457,0.009516
1754587434.6543183,0.009516
1754587434.6880043,0.014001
1754587434.7185714,0.007006
1754587434.7474124,0.009532
1755243732.3531978,0.035354
1755243732.4191825,0.013312
1755243732.4570534,0.017316
1755243732.5054092,0.014114
1755243732.549051,0.012363
1755243732.5911539,0.014349
1755243732.6321967,0.011230
1755243732.6791742,0.013526
1755243732.9617574,0.256687
1755243733.065298,0.030357
1755243733.2530267,0.036589
1755243733.3231342,0.021405
1755243733.3611274,0.009170
1755243733.4000661,0.012905
1755243733.4359107,0.015096
1755243733.4798443,0.015472
1755243733.5260327,0.018701
1755243733.5596993,0.010401
1755243733.589159,0.011157
1755243733.6322064,0.012538
1755243733.6853027,0.019464
1755243733.7249634,0.016913
1755243733.7642574,0.012507
1755243733.8065293,0.013893
1755243733.8513017,0.011045
1755243733.901799,0.013492
1755243733.960125,0.025595
1755243734.0200691,0.018636
1755243734.0724585,0.014916
1755243734.1156995,0.012994
1755243734.1528184,0.010568
1755243734.1959057,0.014821
1755243734.2460303,0.015084
1755243734.3022277,0.018681
1755243734.350213,0.022049
1755243734.4098675,0.020988
1755243734.4602332,0.015590
1755243734.5089262,0.013918
1755243734.5738204,0.018257
1755243734.6197927,0.012612
1755243734.6701057,0.020176
1755243734.7511017,0.037916
1755243734.9502451,0.043220
1755243735.1877596,0.039937
1755243735.2588348,0.024116
1755243735.296124,0.013664
1755243735.332881,0.012888
1755243735.3710895,0.016210
1755243735.4103556,0.012519
1755243735.4487493,0.011531
1755243735.4828544,0.012976
1755243735.5260713,0.017297
1755243735.5789993,0.016974
1755243735.6112385,0.012280
1755243735.6503932,0.013046
1755243735.6929972,0.012190
1755243735.7433617,0.019890
1755243735.788703,0.011584
1755243735.8443694,0.013445
1755243735.9015994,0.017504
1755243735.94619,0.019028
1755243735.9889705,0.013291
1755243736.0518162,0.015569
1755243736.1268938,0.013736
1755243736.178783,0.015605
1755243736.212807,0.011541
1755243736.258971,0.017285
1755243736.299954,0.011029
1755243736.3380241,0.010541
1755243736.3773482,0.014328
1755243736.4138453,0.015594
1755243736.4546895,0.012509
1755243736.487274,0.010552
1755243736.5353498,0.016417
1755243736.5789897,0.013522
1755243736.6242337,0.016634
1755243736.6577063,0.012789
1755243736.694454,0.010513
1755243736.7289603,0.009520
1755243736.7671263,0.008517
1755243736.9448426,0.041992
1755243737.1454947,0.134257
1755243737.2300842,0.026587
1755243737.2832637,0.010887
1755243737.3191428,0.010422
1755243737.3490975,0.010009
1755243737.3822978,0.009955
1755243737.417429,0.012092
1755243737.456234,0.012239
1755243737.4893255,0.012026
1755243737.5336785,0.017709
1755243737.5841267,0.013536
1755243737.6321375,0.014084
1755243737.6660306,0.010788
1755243737.7135282,0.012166
1755243737.748963,0.009223
1755243737.789943,0.009872
1755243737.8374913,0.014585
1755243737.8781478,0.015108
1755243737.927455,0.015859
1755243737.964036,0.011065
1755243737.9988885,0.011178
1755243738.0423107,0.014190
1755243738.0865545,0.016597
1755243738.1278365,0.013282
1755243738.1743805,0.015796
1755243738.20922,0.014304
1755243738.2488823,0.012044
1755243738.2830868,0.009524
1755243738.3205175,0.008317
1755243738.3674254,0.014582
1755243738.4005215,0.012524
1755243738.4379172,0.012108
1755243738.4718957,0.008524
1755243738.523679,0.022335
1755243738.5900512,0.025286
1755243738.6567216,0.026730
1755243738.6988537,0.010718
1755243738.7377687,0.010693
1755243738.7801511,0.013067
1755243738.9912286,0.044131
1755243739.2291653,0.043303
1755243739.2899978,0.018561
1755243739.3209314,0.010321
1755243739.3533275,0.011315
1755243739.3912463,0.015187
1755243739.4281156,0.010191
1755243739.4656844,0.012913
1755243739.49914,0.011515
1755243739.5329723,0.011207
1755243739.5745928,0.015054
1755243739.6111393,0.010023
1755243739.6547024,0.014950
1755243739.6940749,0.010103
1755243739.7317853,0.009518
1755243739.7732482,0.014876
1755243739.8098474,0.013554
1755243739.8461494,0.009242
1755243739.8815768,0.011522
1755243739.9311237,0.015524
1755243739.9729614,0.011514
1755243740.0089934,0.010041
1755243740.0490885,0.009566
1755243740.0992064,0.013225
1755243740.1507769,0.018948
1755243740.1908197,0.013849
1755243740.231786,0.012655
1755243740.2787707,0.015545
1755243740.327033,0.020578
1755243740.3731391,0.011512
1755243740.4176822,0.017805
1755243740.4520893,0.014195
1755243740.49229,0.011521
1755243740.5362108,0.015099
1755243740.5775108,0.010293
1755243740.6236994,0.020117
1755243740.6753972,0.020237
1755243740.7157779,0.015025
1755243740.7509174,0.010088
1755243740.7872052,0.010764
1755243740.822029,0.009663
1755243741.0018945,0.052877
1755243741.2378192,0.170554
1755243741.3316004,0.027838
1755243741.3877037,0.011778
1755243741.4207945,0.009117
1755243741.4538357,0.010525
1755243741.4927151,0.017492
1755243741.5291605,0.009516
1755243741.5675623,0.011663
1755243741.5990748,0.011463
1755243741.6426942,0.019262
1755243741.6873677,0.010558
1755243741.7271035,0.010522
1755243741.7632535,0.010108
1755243741.8048174,0.012343
1755243741.8460038,0.018621
1755243741.8871324,0.011288
1755243741.9313562,0.014060
1755243741.9729896,0.019005
1755243742.015358,0.011801
1755243742.0731137,0.014244
1755243742.1109107,0.010029
1755243742.1523004,0.013057
1755243742.1953378,0.013626
1755243742.2355149,0.010931
1755243742.2764485,0.013279
1755243742.3139367,0.008543
1755243742.3473537,0.008321
1755243742.3875198,0.011425
1755243742.431802,0.014170
1755243742.4691,0.015256
1755243742.5076625,0.012034
1755243742.540717,0.009496
1755243742.5781126,0.010053
1755243742.6219187,0.010503
1755243742.654773,0.010509
1755243742.6951013,0.014079
1755243742.7363808,0.015523
1755243742.7790587,0.010102
1755243742.8228333,0.016597
1755243742.9398668,0.088294
1755243743.1488583,0.130993
1755243743.2501814,0.034819
1755243743.302612,0.013767
1755243743.3343806,0.010484
1755243743.371853,0.016163
1755243743.4090598,0.010161
1755243743.4433267,0.012248
1755243743.4739523,0.009531
1755243743.5052114,0.012061
1755243743.546253,0.017044
1755243743.5806022,0.009510
1755243743.614899,0.011540
1755243743.65282,0.011508
1755243743.6972702,0.012086
1755243743.7298746,0.010010
1755243743.779225,0.020443
1755243743.813964,0.013995
1755243743.8522131,0.011104
1755243743.8882184,0.011163
1755243743.9218893,0.008834
1755243743.9601173,0.012993
1755243743.9916105,0.010522
1755243744.0269046,0.012727
1755243744.0638945,0.011025
1755243744.105183,0.013123
1755243744.1401432,0.015033
1755243744.1741555,0.010269
1755243744.2201052,0.016202
1755243744.2617705,0.018795
1755243744.305685,0.011362
1755243744.3500788,0.014257
1755243744.3809106,0.011801
1755243744.4212792,0.011518
1755243744.4604099,0.014095
1755243744.4993315,0.012313
1755243744.5403545,0.011483
1755243744.5835845,0.012874
1755243744.6276443,0.013447
1755243744.6760998,0.014861
1755243744.7113075,0.013113
1755243744.7512197,0.011525
1755243744.790817,0.010764
1755243744.8351858,0.012733
1755243744.8729165,0.010510
1755243745.0203307,0.084974
1755243745.2039454,0.125968
1755243745.3009355,0.040767
1755243745.3489287,0.016094
1755243745.38184,0.010520
1755243745.4170227,0.012544
1755243745.453336,0.010539
1755243745.4917622,0.010604
1755243745.5353177,0.017338
1755243745.591684,0.024338
1755243745.6413913,0.013662
1755243745.6920786,0.017899
1755243745.732939,0.014682
1755243745.7731023,0.014387
1755243745.8235672,0.017184
1755243745.863791,0.014451
1755243745.9059224,0.016895
1755243745.9578874,0.014538
1755243745.9889386,0.011075
1755243746.0304844,0.017013
1755243746.0665364,0.013517
1755243746.104029,0.010523
1755243746.1378942,0.011783
1755243746.1725714,0.011454
1755243746.2059479,0.010138
1755243746.2441518,0.008886
1755243746.2960563,0.011710
1755243746.3495004,0.017861
1755243746.3848224,0.012533
1755243746.4246747,0.009517
1755243746.4574504,0.012745
1755243746.4938731,0.009510
1755243746.5363204,0.009456
1755243746.5837665,0.013793
1755243746.623026,0.010130
1755243746.6618178,0.011022
1755243746.6989083,0.011156
1755243746.7437272,0.012716
1755243746.7828274,0.017694
1755243746.8241475,0.013227
1755243746.8868723,0.020812
1755243747.0338836,0.060221
1755243747.2319634,0.107705
1755243747.3260646,0.029422
1755243747.367749,0.014768
1755243747.4069207,0.013681
1755243747.4443204,0.012053
1755243747.477637,0.011589
1755243747.5163555,0.013501
1755243747.5547538,0.013710
1755243747.5960195,0.016893
1755243747.6313121,0.008214
1755243747.6649082,0.013709
1755243747.7071383,0.012390
1755243747.7470834,0.015842
1755243747.7870734,0.015644
1755243747.8302073,0.013310
1755243747.8789992,0.012573
1755243747.9141748,0.012343
1755243747.960867,0.019052
1755243748.0051844,0.011883
1755243748.049994,0.012812
1755243748.0900981,0.012932
1755243748.1298637,0.010117
1755243748.1698954,0.010748
1755243748.215482,0.017037
1755243748.2600832,0.011521
1755243748.2979698,0.012980
1755243748.3420606,0.011559
1755243748.3848794,0.012532
1755243748.431333,0.015822
1755243748.4689434,0.011648
1755243748.5053666,0.011059
1755243748.54203,0.010516
1755243748.594815,0.020624
1755243748.6298435,0.012539
1755243748.665835,0.009535
1755243748.7019806,0.009077
1755243748.7372184,0.011045
1755243748.7768402,0.010519
1755243748.8188999,0.014322
1755243748.858732,0.013427
1755243748.9178581,0.019792
1755243749.0041344,0.055841
1755243749.2706406,0.152116
1755243749.349067,0.025619
1755243749.3989143,0.012920
1755243749.4328713,0.011713
1755243749.4629424,0.011817
1755243749.4980457,0.011207
1755243749.535745,0.012864
1755243749.5689151,0.010517
1755243749.6003747,0.012168
1755243749.642186,0.011951
1755243749.6800635,0.014794
1755243749.7289631,0.019253
1755243749.7713861,0.015124
1755243749.8165686,0.015043
1755243749.8813522,0.031195
1755243749.9333909,0.014135
1755243749.969898,0.012401
1755243750.0101812,0.012564
1755243750.0490718,0.016158
1755243750.0900426,0.012391
1755243750.133017,0.013221
1755243750.176454,0.014897
1755243750.2122996,0.009963
1755243750.2508044,0.010626
1755243750.3030043,0.015038
1755243750.3410583,0.012003
1755243750.389167,0.018279
1755243750.4292147,0.015487
1755243750.4680302,0.010070
1755243750.5134997,0.018223
1755243750.5508795,0.016549
1755243750.5939543,0.010520
1755243750.6381514,0.013333
1755243750.670625,0.010534
1755243750.7149687,0.013986
1755243750.7526786,0.016045
1755243750.791211,0.009404
1755243750.827871,0.011627
1755243750.8749096,0.017884
1755243750.917938,0.012488
1755243750.9650426,0.015539
1755243750.999034,0.009252
1755243751.2959182,0.043985
1755243751.5061412,0.084367
1755243751.6032784,0.031392
1755243751.6382275,0.013016
1755243751.670222,0.010434
1755243751.70933,0.015022
1755243751.7468195,0.012795
1755243751.7951674,0.016117
1755243751.827325,0.011764
1755243751.8601646,0.009521
1755243751.9043486,0.016912
1755243751.935778,0.008522
1755243751.9853847,0.019351
1755243752.0177445,0.009063
1755243752.06041,0.012119
1755243752.0976636,0.017609
1755243752.1333456,0.009196
1755243752.1720834,0.009987
1755243752.2069767,0.011097
1755243752.242749,0.011549
1755243752.2781913,0.010242
1755243752.3200438,0.014594
1755243752.3571682,0.013087
1755243752.3956113,0.012728
1755243752.4465938,0.015782
1755243752.4949145,0.019310
1755243752.5555277,0.015945
1755243752.5980506,0.012720
1755243752.638972,0.011897
1755243752.6758482,0.013837
1755243752.717047,0.011600
1755243752.761022,0.013955
1755243752.8021042,0.016488
1755243752.8437665,0.011912
1755243752.8838613,0.013045
1755243752.9238625,0.014314
1755243752.9670603,0.013438
1755243753.0119896,0.014154
1755243753.206192,0.101746
1755243753.4100761,0.110198
1755243753.5056624,0.031746
1755243753.5418546,0.010521
1755243753.5729377,0.010029
1755243753.6099644,0.015371
1755243753.6430674,0.010131
1755243753.6746192,0.010518
1755243753.7060819,0.012512
1755243753.7412171,0.013590
1755243753.782934,0.010593
1755243753.8173733,0.013029
1755243753.852474,0.011078
1755243753.8860278,0.013522
1755243753.9272058,0.012530
1755243753.9774058,0.016400
1755243754.0199282,0.014416
1755243754.0561047,0.009513
1755243754.090048,0.014025
1755243754.1289308,0.009218
1755243754.1628788,0.010072
1755243754.1975691,0.009497
1755243754.2450078,0.019724
1755243754.2838197,0.013236
1755243754.3272738,0.011519
1755243754.368904,0.014631
1755243754.4098496,0.013518
1755243754.4615738,0.020557
1755243754.5038571,0.013082
1755243754.5490346,0.013547
1755243754.5847473,0.013888
1755243754.6252227,0.013178
1755243754.6616929,0.009505
1755243754.700914,0.009538
1755243754.749208,0.017382
1755243754.7934654,0.012518
1755243754.8293204,0.013915
1755243754.8736022,0.011527
1755243754.9112632,0.011529
1755243754.9490604,0.012126
1755243754.9977782,0.016668
1755243755.0350413,0.010904
1755243755.0809314,0.010523
1755243755.261111,0.052972
1755243755.4527695,0.066113
1755243755.5459156,0.030675
1755243755.5821855,0.009507
1755243755.613073,0.009513
1755243755.64687,0.014505
1755243755.682337,0.010259
1755243755.7200325,0.009591
1755243755.7529628,0.010345
1755243755.7908492,0.011822
1755243755.8392038,0.011770
1755243755.8738058,0.014324
1755243755.9107828,0.009528
1755243755.95085,0.011042
1755243755.9957957,0.015630
1755243756.0404992,0.011607
1755243756.0849168,0.015690
1755243756.1210155,0.010810
1755243756.16634,0.017346
1755243756.201947,0.015600
1755243756.2423985,0.011557
1755243756.288056,0.014658
1755243756.3224802,0.011504
1755243756.3646457,0.013541
1755243756.3963542,0.009920
1755243756.4490006,0.017030
1755243756.480855,0.011034
1755243756.540557,0.015055
1755243756.5973809,0.012289
1755243756.6689606,0.022568
1755243756.7351818,0.021154
1755243756.782354,0.012550
1755243756.8307078,0.014129
1755243756.8744352,0.013700
1755243756.9201114,0.011713
1755243756.968123,0.021379
1755243757.0100837,0.014086
1755243757.0659835,0.015843
1755243757.1208622,0.013206
1755243757.173309,0.017777
1755243757.354374,0.027179
1755243757.6111293,0.051660
1755243757.685197,0.022252
1755243757.7315607,0.021170
1755243757.7940469,0.020227
1755243757.8492086,0.016851
1755243757.9010718,0.021925
1755243757.9434578,0.013577
1755243757.9759452,0.011205
1755243758.0239806,0.018578
1755243758.0637846,0.013575
1755243758.1122496,0.017194
1755243758.1489882,0.011989
1755243758.1940832,0.012219
1755243758.229045,0.008997
1755243758.2668347,0.009646
1755243758.3124473,0.015153
1755243758.3474362,0.010455
1755243758.3929656,0.016457
1755243758.4334536,0.009597
1755243758.4760413,0.010997
1755243758.5230384,0.013061
1755243758.5750382,0.017855
1755243758.6212542,0.017045
1755243758.6722877,0.016201
1755243758.7100785,0.010532
1755243758.7472854,0.010355
1755243758.7979739,0.014773
1755243758.8379624,0.012875
1755243758.880245,0.014715
1755243758.9201064,0.013160
1755243758.9640787,0.011757
1755243759.0057747,0.012601
1755243759.0609078,0.026510
1755243759.1179063,0.018730
1755243759.1608753,0.008510
1755243759.377545,0.040906
1755243759.621963,0.039631
1755243759.686166,0.021705
1755243759.7202373,0.010008
1755243759.7531328,0.011055
1755243759.7872145,0.011195
1755243759.8248653,0.012509
1755243759.8634796,0.016079
1755243759.8989925,0.012798
1755243759.9344058,0.013267
1755243759.9812212,0.015606
1755243760.024303,0.018049
1755243760.084487,0.016333
1755243760.1467702,0.019629
1755243760.207352,0.022518
1755243760.25522,0.015028
1755243760.3140683,0.015974
1755243760.3589494,0.010860
1755243760.4110222,0.020903
1755243760.457175,0.013385
1755243760.5191019,0.016654
1755243760.5696235,0.015894
1755243760.6189036,0.022503
1755243760.6810248,0.021869
1755243760.728762,0.010513
1755243760.7707484,0.012408
1755243760.808766,0.010669
1755243760.8471315,0.008070
1755243760.892045,0.017502
1755243760.9269989,0.010453
1755243760.9653137,0.010026
1755243761.0073462,0.011283
1755243761.0440514,0.012179
1755243761.0872333,0.014277
1755243761.124016,0.012072
1755243761.171831,0.013700
1755243761.205829,0.011546
1755243761.4188852,0.048705
1755243761.6471093,0.043586
1755243761.7362216,0.032971
1755243761.7791183,0.009520
1755243761.811156,0.009993
1755243761.844005,0.011916
1755243761.8817573,0.011529
1755243761.9212823,0.016346
1755243761.9561646,0.010052
1755243761.9852202,0.008981
1755243762.030016,0.013561
1755243762.062737,0.008512
1755243762.10318,0.015529
1755243762.1375546,0.010323
1755243762.181458,0.014208
1755243762.215988,0.012226
1755243762.2665746,0.009355
1755243762.301996,0.010198
1755243762.338749,0.011382
1755243762.379791,0.014459
1755243762.420269,0.016452
1755243762.460045,0.011221
1755243762.4931102,0.009059
1755243762.5340998,0.011702
1755243762.5799136,0.010882
1755243762.6160138,0.010043
1755243762.659014,0.011023
1755243762.7073963,0.013495
1755243762.7597215,0.017033
1755243762.8041906,0.011238
1755243762.853124,0.017133
1755243762.895825,0.013393
1755243762.945846,0.015634
1755243762.986141,0.017277
1755243763.0241606,0.010577
1755243763.081221,0.016646
1755243763.1238801,0.011526
1755243763.1674309,0.017753
1755243763.2060025,0.010158
1755243763.3819838,0.043216
1755243763.567272,0.129029
1755243763.6725693,0.029666
1755243763.7404194,0.024431
1755243763.775997,0.011985
1755243763.8073213,0.009842
1755243763.844401,0.015529
1755243763.8772078,0.009103
1755243763.9131312,0.011602
1755243763.947952,0.012525
1755243763.987021,0.013054
1755243764.0242574,0.010162
1755243764.059173,0.013849
1755243764.0963302,0.009341
1755243764.1324427,0.009317
1755243764.1740284,0.012035
1755243764.215927,0.010164
1755243764.2601552,0.013465
1755243764.3119144,0.019635
1755243764.3613775,0.014447
1755243764.403223,0.012465
1755243764.4452188,0.013182
1755243764.4802985,0.010484
1755243764.5330534,0.011068
1755243764.581146,0.015739
1755243764.6252668,0.019856
1755243764.666404,0.009084
1755243764.7109234,0.015092
1755243764.7475631,0.014017
1755243764.8090134,0.016538
1755243764.8638804,0.011553
1755243764.9006956,0.009524
1755243764.942116,0.013532
1755243764.979705,0.009495
1755243765.0130835,0.012364
1755243765.048917,0.010883
1755243765.087142,0.012097
1755243765.1310592,0.017606
1755243765.1717377,0.009068
1755243765.206147,0.009073
1755243765.246786,0.011033
1755243765.4681885,0.044790
1755243765.682406,0.038060
1755243765.7533479,0.027132
1755243765.804239,0.008268
1755243765.837994,0.011663
1755243765.8699632,0.010901
1755243765.90404,0.010222
1755243765.9386115,0.010531
1755243765.974052,0.011106
1755243766.0066483,0.010464
1755243766.0517983,0.015376
1755243766.087664,0.011525
1755243766.127918,0.011682
1755243766.1707978,0.015845
1755243766.2127764,0.013903
1755243766.2657886,0.018270
1755243766.3111134,0.018622
1755243766.3514342,0.010515
1755243766.3954222,0.013557
1755243766.4310677,0.011168
1755243766.4901338,0.018198
1755243766.5337644,0.009511
1755243766.5696502,0.012039
1755243766.6088374,0.010770
1755243766.6409225,0.010300
1755243766.6779146,0.010027
1755243766.714145,0.011066
1755243766.7549102,0.014541
1755243766.798671,0.010174
1755243766.8447275,0.013920
1755243766.8821325,0.009131
1755243766.9161592,0.011526
1755243766.9523177,0.009508
1755243766.9919112,0.013041
1755243767.0232027,0.009014
1755243767.0664759,0.012080
1755243767.1032,0.010090
1755243767.1449142,0.009510
1755243767.1954117,0.018327
1755243767.2341046,0.015435
1755243767.2791765,0.014074
1755243767.4937224,0.057595
1755243767.714279,0.109017
1755243767.7953339,0.024421
1755243767.8573923,0.014249
1755243767.889918,0.010598
1755243767.9204893,0.010506
1755243767.9564452,0.010538
1755243767.9979146,0.014632
1755243768.0340512,0.011944
1755243768.0747285,0.014835
1755243768.1231863,0.015070
1755243768.1552508,0.010354
1755243768.199174,0.012481
1755243768.2359786,0.013866
1755243768.2880309,0.015564
1755243768.3439596,0.016122
1755243768.3834665,0.013469
1755243768.4237533,0.012242
1755243768.4678693,0.012997
1755243768.5039155,0.011632
1755243768.5491,0.010460
1755243768.5910122,0.010319
1755243768.6358323,0.014771
1755243768.6789358,0.012457
1755243768.722202,0.011355
